#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2014 07 30 14 51 350  5.1  8.2    MM    MM    MM  MM 1015.6  18.3    MM  11.1   MM   MM    MM
2014 07 30 13 51 350  5.7   MM    MM    MM    MM  MM 1016.2  16.1    MM  12.2   MM   MM    MM
2014 07 30 12 51  MM    0   MM    MM    MM    MM  MM 1016.6  13.9    MM  10.0   MM   MM    MM
2014 07 30 11 51 270  1.5   MM    MM    MM    MM  MM 1016.3  12.2    MM   8.9   MM   MM    MM
2014 07 30 10 51 270  2.1   MM    MM    MM    MM  MM 1016.4  10.0    MM   7.8   MM   MM    MM
2014 07 30 09 51 270  2.1   MM    MM    MM    MM  MM 1016.2  10.0    MM   7.8   MM   MM    MM
2014 07 30 08 51 270  1.5   MM    MM    MM    MM  MM 1015.9  10.0    MM   7.8   MM   MM    MM
2014 07 30 07 51 300  1.5   MM    MM    MM    MM  MM 1016.0  10.0    MM   7.8   MM   MM    MM
2014 07 30 06 51 260  1.5   MM    MM    MM    MM  MM 1016.3  10.0    MM   7.8   MM   MM    MM
2014 07 30 05 51  MM    0   MM    MM    MM    MM  MM 1016.4  10.6    MM   7.8   MM   MM    MM
2014 07 30 04 51 290  1.5   MM    MM    MM    MM  MM 1016.4  11.1    MM   7.8   MM   MM    MM
2014 07 30 03 51 360  1.5   MM    MM    MM    MM  MM 1016.1  12.8    MM   7.2   MM   MM    MM
2014 07 30 02 51  MM  1.5   MM    MM    MM    MM  MM 1015.9  12.8    MM   8.3   MM   MM    MM
2014 07 30 01 51 360  5.1   MM    MM    MM    MM  MM 1015.4  14.4    MM  11.7   MM   MM    MM
2014 07 30 00 51 340  4.6   MM    MM    MM    MM  MM 1014.9  15.6    MM  11.7   MM   MM    MM
2014 07 29 23 51 350  5.7   MM    MM    MM    MM  MM 1014.5  17.2    MM  12.8   MM   MM    MM
2014 07 29 22 51 350  7.2   MM    MM    MM    MM  MM 1014.2  17.8    MM  13.3   MM   MM    MM
2014 07 29 21 51 350  8.2   MM    MM    MM    MM  MM 1014.5  17.8    MM  13.3   MM   MM    MM
2014 07 29 20 51 350  7.2   MM    MM    MM    MM  MM 1014.5  18.3    MM  13.3   MM   MM    MM
2014 07 29 19 51 340  5.7   MM    MM    MM    MM  MM 1014.7  17.2    MM  12.8   MM   MM    MM
2014 07 29 18 51 340  5.1   MM    MM    MM    MM  MM 1014.7  17.2    MM  13.3   MM   MM    MM
2014 07 29 17 51 350  6.2   MM    MM    MM    MM  MM 1014.8  16.1    MM  12.8   MM   MM    MM
2014 07 29 16 51 340  5.7   MM    MM    MM    MM  MM 1014.9  15.6    MM  12.2   MM   MM    MM
2014 07 29 15 51 350  6.2   MM    MM    MM    MM  MM 1015.0  16.1    MM  12.8   MM   MM    MM
2014 07 29 14 51 360  3.6   MM    MM    MM    MM  MM 1015.1  15.0    MM  12.2   MM   MM    MM
2014 07 29 13 51 340  4.6   MM    MM    MM    MM  MM 1015.0  15.0    MM  12.2   MM   MM    MM
2014 07 29 12 51 350  5.7   MM    MM    MM    MM  MM 1014.6  15.0    MM  11.7   MM   MM    MM
2014 07 29 11 51 340  4.1   MM    MM    MM    MM  MM 1014.5  14.4    MM  11.7   MM   MM    MM
2014 07 29 10 51 340  4.1   MM    MM    MM    MM  MM 1014.3  15.0    MM  11.7   MM   MM    MM
2014 07 29 09 51 350  6.2   MM    MM    MM    MM  MM 1014.1  14.4    MM  11.7   MM   MM    MM
2014 07 29 08 51 340  4.6   MM    MM    MM    MM  MM 1013.8  15.0    MM  11.1   MM   MM    MM
2014 07 29 07 51 340  3.6   MM    MM    MM    MM  MM 1014.0  14.4    MM  11.1   MM   MM    MM
2014 07 29 06 51 330  4.1   MM    MM    MM    MM  MM 1014.2  14.4    MM  10.6   MM   MM    MM
2014 07 29 05 51 350  8.2 12.9    MM    MM    MM  MM 1014.8  15.6    MM  11.7   MM   MM    MM
2014 07 29 04 51 350  4.6   MM    MM    MM    MM  MM 1014.7  16.1    MM  12.2   MM   MM    MM
2014 07 29 03 51 340  5.7   MM    MM    MM    MM  MM 1014.9  16.1    MM  12.2   MM   MM    MM
2014 07 29 02 51 340  5.7 10.3    MM    MM    MM  MM 1015.3  16.1    MM  12.2   MM   MM    MM
2014 07 29 01 51 340  5.7   MM    MM    MM    MM  MM 1015.0  17.8    MM  11.7   MM   MM    MM
2014 07 29 00 51 340  5.1   MM    MM    MM    MM  MM 1015.0  17.2    MM  12.2   MM   MM    MM
2014 07 28 23 51 340  4.6   MM    MM    MM    MM  MM 1015.3  17.8    MM  12.2   MM   MM    MM
2014 07 28 22 51 340  4.1   MM    MM    MM    MM  MM 1016.0  17.2    MM  11.7   MM   MM    MM
2014 07 28 21 51 340  6.7 10.3    MM    MM    MM  MM 1015.9  19.4    MM  10.6   MM   MM    MM
2014 07 28 20 51 350  5.1   MM    MM    MM    MM  MM 1016.2  19.4    MM  11.7   MM   MM    MM
2014 07 28 19 51 350  5.7   MM    MM    MM    MM  MM 1016.5  18.9    MM  12.8   MM   MM    MM
2014 07 28 18 51 350  5.1   MM    MM    MM    MM  MM 1016.7  18.9    MM  12.2   MM   MM    MM
2014 07 28 17 51 360  6.2   MM    MM    MM    MM  MM 1017.3  17.8    MM  12.2   MM   MM    MM
2014 07 28 16 51 360  4.6   MM    MM    MM    MM  MM 1017.7  17.2    MM  11.1   MM   MM    MM
2014 07 28 15 51 350  6.2   MM    MM    MM    MM  MM 1018.0  17.2    MM  11.7   MM   MM    MM
2014 07 28 14 51 350  6.7   MM    MM    MM    MM  MM 1018.0  15.6    MM  11.1   MM   MM    MM
2014 07 28 13 51 340  4.6   MM    MM    MM    MM  MM 1017.7  16.1    MM  10.6   MM   MM    MM
2014 07 28 12 51  MM    0   MM    MM    MM    MM  MM 1017.6  14.4    MM   8.9   MM   MM    MM
2014 07 28 11 51  MM    0   MM    MM    MM    MM  MM 1017.8  12.2    MM   8.3   MM   MM    MM
2014 07 28 10 51 260  2.6   MM    MM    MM    MM  MM 1017.6  11.7    MM   8.9   MM   MM    MM
2014 07 28 09 51 240  2.1   MM    MM    MM    MM  MM 1017.6  11.7    MM   8.3   MM   MM    MM
2014 07 28 08 51 240  1.5   MM    MM    MM    MM  MM 1017.5  11.1    MM   7.8   MM   MM    MM
2014 07 28 07 51 260  2.1   MM    MM    MM    MM  MM 1017.4  10.0    MM   7.8   MM   MM    MM
2014 07 28 06 51 260  2.1   MM    MM    MM    MM  MM 1017.5   9.4    MM   7.2   MM   MM    MM
2014 07 28 05 51  MM    0   MM    MM    MM    MM  MM 1017.6  10.0    MM   7.8   MM   MM    MM
2014 07 28 04 51  30  1.5   MM    MM    MM    MM  MM 1017.5  11.7    MM   7.2   MM   MM    MM
2014 07 28 03 51 350  4.6   MM    MM    MM    MM  MM 1016.8  12.2    MM   8.9   MM   MM    MM
2014 07 28 02 51  10  2.6   MM    MM    MM    MM  MM 1016.5  11.1    MM   7.8   MM   MM    MM
2014 07 28 01 51  10  3.1   MM    MM    MM    MM  MM 1016.1  11.7    MM   7.8   MM   MM    MM
2014 07 28 00 51  50  4.1   MM    MM    MM    MM  MM 1015.2  12.2    MM   7.8   MM   MM    MM
2014 07 27 23 51  30  5.1   MM    MM    MM    MM  MM 1014.5  13.3    MM   8.3   MM   MM    MM
2014 07 27 22 51  10  5.7   MM    MM    MM    MM  MM 1013.9  13.3    MM   8.9   MM   MM    MM
2014 07 27 21 51  10  6.2   MM    MM    MM    MM  MM 1013.2  13.9    MM  10.0   MM   MM    MM
2014 07 27 20 51  10  6.2   MM    MM    MM    MM  MM 1012.4  15.6    MM  10.6   MM   MM    MM
2014 07 27 19 51  20  5.7   MM    MM    MM    MM  MM 1011.9  15.0    MM  10.6   MM   MM    MM
2014 07 27 18 51 360  2.1   MM    MM    MM    MM  MM 1011.9  12.2    MM   9.4   MM   MM    MM
2014 07 27 17 51  60  3.6   MM    MM    MM    MM  MM 1011.3  11.7    MM   8.9   MM   MM    MM
2014 07 27 16 51  MM    0   MM    MM    MM    MM  MM 1010.6  11.7    MM   9.4   MM   MM    MM
2014 07 27 15 51  MM  2.1   MM    MM    MM    MM  MM 1009.7  11.7    MM  10.0   MM   MM    MM
2014 07 27 14 51  90  1.5   MM    MM    MM    MM  MM 1009.0  11.7    MM  10.6   MM   MM    MM
2014 07 27 13 51  MM    0   MM    MM    MM    MM  MM 1007.7  12.2    MM  11.1   MM   MM    MM
2014 07 27 12 51  MM    0   MM    MM    MM    MM  MM 1007.0  12.2    MM  11.1   MM   MM    MM
2014 07 27 11 51  90  2.1   MM    MM    MM    MM  MM 1006.3  12.2    MM  11.1   MM   MM    MM
2014 07 27 10 51  MM  1.5   MM    MM    MM    MM  MM 1005.6  12.2    MM  11.1   MM   MM    MM
2014 07 27 09 51  MM  1.5   MM    MM    MM    MM  MM 1005.5  12.8    MM  11.7   MM   MM    MM
2014 07 27 08 51  MM    0   MM    MM    MM    MM  MM 1005.9  11.7    MM  11.1   MM   MM    MM
2014 07 27 07 51  90  2.1   MM    MM    MM    MM  MM 1007.0  12.8    MM  11.7   MM   MM    MM
2014 07 27 06 51 270  1.5   MM    MM    MM    MM  MM 1007.8  14.4    MM  12.8   MM   MM    MM
2014 07 27 05 51 250  2.6   MM    MM    MM    MM  MM 1006.1  15.0    MM  13.3   MM   MM    MM
2014 07 27 04 51  MM    0   MM    MM    MM    MM  MM 1005.9  13.3    MM  11.7   MM   MM    MM
2014 07 27 03 51 150  1.5   MM    MM    MM    MM  MM 1006.9  13.3    MM  11.7   MM   MM    MM
2014 07 27 02 51  MM    0   MM    MM    MM    MM  MM 1007.3  11.7    MM  10.6   MM   MM    MM
2014 07 27 01 51 250  2.1   MM    MM    MM    MM  MM 1006.7  13.9    MM  11.1   MM   MM    MM
2014 07 27 00 51  80  1.5   MM    MM    MM    MM  MM 1006.8  12.8    MM  10.0   MM   MM    MM
2014 07 26 23 51  80  2.6   MM    MM    MM    MM  MM 1007.1  12.2    MM   9.4   MM   MM    MM
2014 07 26 22 51 340  6.7   MM    MM    MM    MM  MM 1006.2  20.0    MM  12.2   MM   MM    MM
2014 07 26 21 51  10  6.2   MM    MM    MM    MM  MM 1006.0  18.3    MM  12.8   MM   MM    MM
2014 07 26 20 51 350  8.2   MM    MM    MM    MM  MM 1005.3  20.0    MM  14.4   MM   MM    MM
2014 07 26 19 51 350  7.2   MM    MM    MM    MM  MM 1006.0  19.4    MM  15.6   MM   MM    MM
2014 07 26 18 51 340  4.1   MM    MM    MM    MM  MM 1005.6  20.0    MM  16.1   MM   MM    MM
2014 07 26 17 51 360  6.7   MM    MM    MM    MM  MM 1005.4  16.7    MM  13.9   MM   MM    MM
2014 07 26 16 51 360  7.7   MM    MM    MM    MM  MM 1005.6  15.0    MM  13.3   MM   MM    MM
2014 07 26 15 51 320  3.6   MM    MM    MM    MM  MM 1004.7  21.7    MM  18.9   MM   MM    MM
2014 07 26 14 51  MM   MM   MM    MM    MM    MM  MM 1004.9  20.0    MM  18.3   MM   MM    MM
2014 07 26 13 51 260  3.6   MM    MM    MM    MM  MM 1004.7  19.4    MM  17.8   MM   MM    MM
2014 07 26 12 51 240  3.6   MM    MM    MM    MM  MM 1005.0  18.3    MM  16.7   MM   MM    MM
2014 07 26 11 51 240  4.1   MM    MM    MM    MM  MM 1005.5  17.2    MM  15.6   MM   MM    MM
2014 07 26 10 51  MM  2.1   MM    MM    MM    MM  MM 1005.7  18.3    MM  17.2   MM   MM    MM
2014 07 26 09 51  MM  2.1   MM    MM    MM    MM  MM 1006.1  18.9    MM  17.2   MM   MM    MM
2014 07 26 08 51  MM    0   MM    MM    MM    MM  MM 1006.5  19.4    MM  17.2   MM   MM    MM
2014 07 26 07 51  MM    0   MM    MM    MM    MM  MM 1006.6  18.9    MM  16.7   MM   MM    MM
2014 07 26 06 51  MM    0   MM    MM    MM    MM  MM 1007.1  18.3    MM  16.1   MM   MM    MM
2014 07 26 05 51  MM    0   MM    MM    MM    MM  MM 1007.5  17.8    MM  15.6   MM   MM    MM
2014 07 26 04 51  MM    0   MM    MM    MM    MM  MM 1007.4  17.8    MM  15.6   MM   MM    MM
2014 07 26 03 51  MM    0   MM    MM    MM    MM  MM 1007.4  17.8    MM  15.6   MM   MM    MM
2014 07 26 02 51  MM    0   MM    MM    MM    MM  MM 1007.5  18.3    MM  16.1   MM   MM    MM
2014 07 26 01 51  MM    0   MM    MM    MM    MM  MM 1007.4  18.9    MM  16.7   MM   MM    MM
2014 07 26 00 51  MM    0   MM    MM    MM    MM  MM 1007.1  18.9    MM  17.2   MM   MM    MM
2014 07 25 23 51 210  2.1   MM    MM    MM    MM  MM 1007.7  18.3    MM  16.7   MM   MM    MM
2014 07 25 22 51  MM    0   MM    MM    MM    MM  MM 1008.4  19.4    MM  16.7   MM   MM    MM
2014 07 25 21 51 110  1.5   MM    MM    MM    MM  MM 1009.0  17.8    MM  15.6   MM   MM    MM
2014 07 25 20 51  MM    0   MM    MM    MM    MM  MM 1008.8  19.4    MM  16.1   MM   MM    MM
2014 07 25 19 51  MM    0   MM    MM    MM    MM  MM 1008.8  18.9    MM  14.4   MM   MM    MM
2014 07 25 18 51  80  2.6   MM    MM    MM    MM  MM 1008.9  19.4    MM  14.4   MM   MM    MM
2014 07 25 17 51  80  1.5   MM    MM    MM    MM  MM 1009.1  20.0    MM  14.4   MM   MM    MM
2014 07 25 16 51  30  1.5   MM    MM    MM    MM  MM 1009.6  20.6    MM  14.4   MM   MM    MM
2014 07 25 15 51  20  1.5   MM    MM    MM    MM  MM 1009.7  20.6    MM  14.4   MM   MM    MM
2014 07 25 14 51  MM  2.6   MM    MM    MM    MM  MM 1009.8  22.8    MM  13.9   MM   MM    MM
2014 07 25 13 51 250  2.6   MM    MM    MM    MM  MM 1010.2  21.7    MM  13.9   MM   MM    MM
2014 07 25 12 51 230  4.1  8.2    MM    MM    MM  MM 1010.5  19.4    MM  12.2   MM   MM    MM
2014 07 25 11 51  MM  2.1   MM    MM    MM    MM  MM 1011.0  17.8    MM  11.7   MM   MM    MM
2014 07 25 10 51  MM  2.1   MM    MM    MM    MM  MM 1011.1  16.7    MM  10.6   MM   MM    MM
2014 07 25 09 51  MM  3.1   MM    MM    MM    MM  MM 1011.0  17.2    MM  10.0   MM   MM    MM
2014 07 25 08 51 230  2.6   MM    MM    MM    MM  MM 1011.3  17.2    MM  10.0   MM   MM    MM
2014 07 25 07 51  MM    0   MM    MM    MM    MM  MM 1012.2  16.7    MM   9.4   MM   MM    MM
2014 07 25 06 51 240  3.6   MM    MM    MM    MM  MM 1012.4  16.7    MM   8.9   MM   MM    MM
2014 07 25 05 51 240  2.6   MM    MM    MM    MM  MM 1012.8  16.1    MM   8.9   MM   MM    MM
2014 07 25 04 51  MM    0   MM    MM    MM    MM  MM 1013.0  15.6    MM   8.9   MM   MM    MM
2014 07 25 03 51  MM    0   MM    MM    MM    MM  MM 1013.8  15.6    MM   8.9   MM   MM    MM
2014 07 25 02 51 240  3.1   MM    MM    MM    MM  MM 1014.1  15.6    MM   9.4   MM   MM    MM
2014 07 25 01 51 230  2.1   MM    MM    MM    MM  MM 1014.1  16.7    MM  10.0   MM   MM    MM
2014 07 25 00 51  MM  2.1   MM    MM    MM    MM  MM 1013.9  19.4    MM   8.9   MM   MM    MM
2014 07 24 23 51 180  2.6   MM    MM    MM    MM  MM 1014.6  20.6    MM  10.6   MM   MM    MM
2014 07 24 22 51 360  5.1   MM    MM    MM    MM  MM 1014.8  19.4    MM  11.7   MM   MM    MM
2014 07 24 21 51 350  6.7   MM    MM    MM    MM  MM 1015.9  20.6    MM  12.2   MM   MM    MM
2014 07 24 20 51 360  5.1   MM    MM    MM    MM  MM 1016.5  19.4    MM  11.7   MM   MM    MM
2014 07 24 19 51 360  6.2   MM    MM    MM    MM  MM 1016.8  18.9    MM  11.1   MM   MM    MM
2014 07 24 18 51 360  6.7   MM    MM    MM    MM  MM 1017.6  18.3    MM  11.7   MM   MM    MM
2014 07 24 17 51 350  6.2   MM    MM    MM    MM  MM 1018.6  20.6    MM  10.6   MM   MM    MM
2014 07 24 16 51 350  6.7   MM    MM    MM    MM  MM 1018.9  19.4    MM  11.1   MM   MM    MM
2014 07 24 15 51 360  6.2   MM    MM    MM    MM  MM 1019.2  17.8    MM  12.2   MM   MM    MM
2014 07 24 14 51 350  5.1   MM    MM    MM    MM  MM 1019.3  19.4    MM  10.0   MM   MM    MM
2014 07 24 13 51 350  5.1   MM    MM    MM    MM  MM 1020.3  18.3    MM  10.0   MM   MM    MM
2014 07 24 12 51 340  6.2  9.3    MM    MM    MM  MM 1020.7  17.2    MM  10.0   MM   MM    MM
2014 07 24 11 51 330  3.6   MM    MM    MM    MM  MM 1020.9  16.1    MM   9.4   MM   MM    MM
2014 07 24 10 51 300  2.6   MM    MM    MM    MM  MM 1020.3  15.0    MM   8.9   MM   MM    MM
2014 07 24 09 51 300  3.1   MM    MM    MM    MM  MM 1020.1  15.0    MM   8.9   MM   MM    MM
2014 07 24 08 51 300  2.1   MM    MM    MM    MM  MM 1019.9  15.6    MM   8.9   MM   MM    MM
2014 07 24 07 51 290  2.6   MM    MM    MM    MM  MM 1020.1  15.0    MM   9.4   MM   MM    MM
2014 07 24 06 51 300  2.6   MM    MM    MM    MM  MM 1020.6  14.4    MM   8.9   MM   MM    MM
2014 07 24 05 51  MM  2.1   MM    MM    MM    MM  MM 1020.7  14.4    MM   8.3   MM   MM    MM
2014 07 24 04 51  MM  2.6   MM    MM    MM    MM  MM 1021.0  14.4    MM   7.2   MM   MM    MM
2014 07 24 03 51 280  2.1   MM    MM    MM    MM  MM 1021.2  13.3    MM   7.8   MM   MM    MM
2014 07 24 02 51  MM  1.5   MM    MM    MM    MM  MM 1021.4  14.4    MM   8.9   MM   MM    MM
2014 07 24 01 51 290  1.5   MM    MM    MM    MM  MM 1021.5  15.0    MM  10.6   MM   MM    MM
2014 07 24 00 51 350  4.1   MM    MM    MM    MM  MM 1021.7  16.1    MM  12.8   MM   MM    MM
2014 07 23 23 51 350  5.7   MM    MM    MM    MM  MM 1022.2  17.2    MM  12.8   MM   MM    MM
2014 07 23 22 51 360  5.1   MM    MM    MM    MM  MM 1022.2  17.8    MM  12.2   MM   MM    MM
2014 07 23 21 51 360  5.1   MM    MM    MM    MM  MM 1022.6  17.2    MM  11.7   MM   MM    MM
2014 07 23 20 51 360  4.6   MM    MM    MM    MM  MM 1022.9  18.3    MM  11.7   MM   MM    MM
2014 07 23 19 51 360  4.1   MM    MM    MM    MM  MM 1023.3  17.8    MM  11.1   MM   MM    MM
2014 07 23 18 51 360  4.6   MM    MM    MM    MM  MM 1023.8  16.1    MM  12.2   MM   MM    MM
2014 07 23 17 51 360  5.1   MM    MM    MM    MM  MM 1023.8  15.0    MM  11.7   MM   MM    MM
2014 07 23 16 51  20  2.1   MM    MM    MM    MM  MM 1023.9  15.0    MM  11.1   MM   MM    MM
2014 07 23 15 51  20  2.1   MM    MM    MM    MM  MM 1023.9  14.4    MM  11.1   MM   MM    MM
2014 07 23 14 51  MM   MM   MM    MM    MM    MM  MM 1023.9  14.4    MM  11.7   MM   MM    MM
2014 07 23 13 51 360  5.1   MM    MM    MM    MM  MM 1023.3  14.4    MM  11.7   MM   MM    MM
2014 07 23 12 51 360  4.6   MM    MM    MM    MM  MM 1023.2  15.0    MM  11.7   MM   MM    MM
2014 07 23 11 51 360  1.5   MM    MM    MM    MM  MM 1022.6  13.9    MM  11.1   MM   MM    MM
2014 07 23 10 51  MM    0   MM    MM    MM    MM  MM 1022.2  11.7    MM  10.6   MM   MM    MM
2014 07 23 09 51 360  2.6   MM    MM    MM    MM  MM 1021.8  11.7    MM  10.0   MM   MM    MM
2014 07 23 08 51  MM    0   MM    MM    MM    MM  MM 1021.2  11.1    MM   9.4   MM   MM    MM
2014 07 23 07 51 260  2.1   MM    MM    MM    MM  MM 1020.6  11.1    MM   9.4   MM   MM    MM
2014 07 23 06 51  60  4.1   MM    MM    MM    MM  MM 1020.4  12.2    MM  10.0   MM   MM    MM
2014 07 23 05 51  40  4.1   MM    MM    MM    MM  MM 1019.9  11.7    MM  10.0   MM   MM    MM
2014 07 23 04 51  20  5.7   MM    MM    MM    MM  MM 1019.4  12.8    MM  10.6   MM   MM    MM
2014 07 23 03 51 350  5.1   MM    MM    MM    MM  MM 1018.6  13.9    MM  11.7   MM   MM    MM
2014 07 23 02 51 350  3.1   MM    MM    MM    MM  MM 1018.3  14.4    MM  11.7   MM   MM    MM
2014 07 23 01 51 350  6.2   MM    MM    MM    MM  MM 1017.8  15.6    MM  12.2   MM   MM    MM
2014 07 23 00 51 350  5.7   MM    MM    MM    MM  MM 1017.1  15.0    MM  11.7   MM   MM    MM
2014 07 22 23 51 350  9.8 14.9    MM    MM    MM  MM 1016.4  14.4    MM  11.7   MM   MM    MM
2014 07 22 22 51 360 10.8 14.4    MM    MM    MM  MM 1015.0  15.0    MM  12.2   MM   MM    MM
2014 07 22 21 51 350 10.3 15.4    MM    MM    MM  MM 1013.8  15.6    MM  11.7   MM   MM    MM
2014 07 22 17 51 330  8.2 17.5    MM    MM    MM  MM 1005.8  21.1    MM  16.7   MM   MM    MM
2014 07 22 16 51 330  5.7 16.5    MM    MM    MM  MM 1004.0  23.9    MM  18.3   MM   MM    MM
2014 07 22 15 51 320  6.2  9.8    MM    MM    MM  MM 1003.2  22.2    MM  18.3   MM   MM    MM
2014 07 22 14 51  MM  2.6   MM    MM    MM    MM  MM 1003.8  20.6    MM  18.9   MM   MM    MM
2014 07 22 13 51 240  4.6  9.8    MM    MM    MM  MM 1003.8  20.0    MM  17.8   MM   MM    MM
2014 07 22 12 51 240  5.1  8.8    MM    MM    MM  MM 1003.8  20.0    MM  16.7   MM   MM    MM
2014 07 22 11 51 240  4.6  9.8    MM    MM    MM  MM 1004.3  19.4    MM  17.8   MM   MM    MM
2014 07 22 10 51 240  4.1   MM    MM    MM    MM  MM 1008.3  21.1    MM  17.8   MM   MM    MM
2014 07 22 09 51 300  5.1 10.8    MM    MM    MM  MM 1009.4  24.4    MM  18.3   MM   MM    MM
2014 07 22 04 51 210  2.1   MM    MM    MM    MM  MM 1010.5  23.9    MM  20.6   MM   MM    MM
2014 07 22 03 51 260  1.5   MM    MM    MM    MM  MM 1011.1  23.9    MM  20.6   MM   MM    MM
2014 07 22 02 51  MM    0   MM    MM    MM    MM  MM 1011.2  23.9    MM  20.6   MM   MM    MM
2014 07 22 01 51  MM    0   MM    MM    MM    MM  MM 1011.2  23.3    MM  20.0   MM   MM    MM
2014 07 21 23 51  MM    0   MM    MM    MM    MM  MM 1012.1  18.9    MM  15.6   MM   MM    MM
2014 07 21 22 51  MM    0   MM    MM    MM    MM  MM 1011.9  25.6    MM  20.0   MM   MM    MM
2014 07 21 21 51  MM    0   MM    MM    MM    MM  MM 1012.2  23.3    MM  18.3   MM   MM    MM
2014 07 21 20 51  MM  1.5   MM    MM    MM    MM  MM 1012.3  21.7    MM  17.8   MM   MM    MM
2014 07 21 19 51  MM    0   MM    MM    MM    MM  MM 1011.6  23.3    MM  18.3   MM   MM    MM
2014 07 21 18 51 350  3.6  8.2    MM    MM    MM  MM 1012.2  22.2    MM  17.8   MM   MM    MM
2014 07 21 17 51 350  7.2   MM    MM    MM    MM  MM 1012.1  23.9    MM  18.3   MM   MM    MM
2014 07 21 16 51  MM  3.1   MM    MM    MM    MM  MM 1011.3  28.3    MM  20.0   MM   MM    MM
2014 07 21 15 51 340  6.7 10.3    MM    MM    MM  MM 1011.0  27.8    MM  20.0   MM   MM    MM
2014 07 21 14 51  MM  3.1  9.3    MM    MM    MM  MM 1010.5  27.2    MM  20.0   MM   MM    MM
2014 07 21 13 51 300  4.1   MM    MM    MM    MM  MM 1010.2  27.2    MM  19.4   MM   MM    MM
2014 07 21 12 51  MM  2.1   MM    MM    MM    MM  MM 1009.8  24.4    MM  18.9   MM   MM    MM
2014 07 21 11 51 250  5.1  9.3    MM    MM    MM  MM 1009.7  22.2    MM  17.8   MM   MM    MM
2014 07 21 10 51 240  5.1  9.3    MM    MM    MM  MM 1008.9  21.1    MM  17.2   MM   MM    MM
2014 07 21 09 51 250  4.6  8.2    MM    MM    MM  MM 1009.1  21.7    MM  17.2   MM   MM    MM
2014 07 21 08 51 240  5.7  9.8    MM    MM    MM  MM 1009.3  21.1    MM  17.2   MM   MM    MM
2014 07 21 07 51 240  5.7  9.3    MM    MM    MM  MM 1009.9  21.1    MM  16.7   MM   MM    MM
2014 07 21 06 51 250  4.1   MM    MM    MM    MM  MM 1009.9  20.0    MM  16.1   MM   MM    MM
2014 07 21 05 51 230  4.1   MM    MM    MM    MM  MM 1009.7  20.0    MM  16.1   MM   MM    MM
2014 07 21 04 51 230  3.6   MM    MM    MM    MM  MM 1010.1  21.1    MM  16.1   MM   MM    MM
2014 07 21 03 51  MM  3.1   MM    MM    MM    MM  MM 1010.6  21.7    MM  16.1   MM   MM    MM
2014 07 21 02 51 230  3.6   MM    MM    MM    MM  MM 1010.0  22.2    MM  16.7   MM   MM    MM
2014 07 21 01 51  MM  3.1   MM    MM    MM    MM  MM 1009.4  22.8    MM  16.1   MM   MM    MM
2014 07 21 00 51 240  3.6   MM    MM    MM    MM  MM 1009.2  23.9    MM  16.7   MM   MM    MM
2014 07 20 23 51  MM  2.6   MM    MM    MM    MM  MM 1009.0  25.6    MM  17.2   MM   MM    MM
2014 07 20 22 51  MM  3.1  8.2    MM    MM    MM  MM 1009.0  26.7    MM  17.2   MM   MM    MM
2014 07 20 21 51 230  3.1   MM    MM    MM    MM  MM 1009.3  26.7    MM  17.2   MM   MM    MM
2014 07 20 20 51 230  3.6  8.8    MM    MM    MM  MM 1009.3  27.2    MM  17.2   MM   MM    MM
2014 07 20 19 51 220  5.7  8.2    MM    MM    MM  MM 1009.9  27.2    MM  16.7   MM   MM    MM
2014 07 20 18 51 220  4.6   MM    MM    MM    MM  MM 1010.3  26.1    MM  16.7   MM   MM    MM
2014 07 20 17 51 220  3.6   MM    MM    MM    MM  MM 1010.7  24.4    MM  16.7   MM   MM    MM
2014 07 20 16 51 230  4.1  8.8    MM    MM    MM  MM 1011.2  25.0    MM  16.7   MM   MM    MM
2014 07 20 15 51 230  4.1  7.2    MM    MM    MM  MM 1011.4  24.4    MM  16.7   MM   MM    MM
2014 07 20 14 51  MM  2.6   MM    MM    MM    MM  MM 1011.7  23.3    MM  16.7   MM   MM    MM
2014 07 20 13 51 240  3.1   MM    MM    MM    MM  MM 1012.0  22.2    MM  16.1   MM   MM    MM
2014 07 20 12 51 240  3.6   MM    MM    MM    MM  MM 1012.0  21.7    MM  16.1   MM   MM    MM
2014 07 20 11 51 240  3.1   MM    MM    MM    MM  MM 1011.9  20.0    MM  15.6   MM   MM    MM
2014 07 20 10 51 230  4.1   MM    MM    MM    MM  MM 1011.4  19.4    MM  15.0   MM   MM    MM
2014 07 20 09 51 240  3.6   MM    MM    MM    MM  MM 1011.2  20.0    MM  15.6   MM   MM    MM
2014 07 20 08 51 260  3.6   MM    MM    MM    MM  MM 1011.0  20.6    MM  15.6   MM   MM    MM
2014 07 20 07 51 240  3.1   MM    MM    MM    MM  MM 1010.9  20.6    MM  15.6   MM   MM    MM
2014 07 20 06 51 240  3.1   MM    MM    MM    MM  MM 1011.0  20.6    MM  15.0   MM   MM    MM
2014 07 20 05 51  MM  2.6   MM    MM    MM    MM  MM 1011.3  20.6    MM  15.0   MM   MM    MM
2014 07 20 04 51 240  3.1   MM    MM    MM    MM  MM 1011.6  20.6    MM  15.0   MM   MM    MM
